"STNAME","CTYNAME","TOT_POP","TOT_MALE","TOT_FEMALE","total_votes","per_gop","Crude.Prevalence.Estimate","race"
"Texas","McCulloch County",7452,3734,3718,3513,86.3364645602049,22,92.3510466988728
"Texas","McLennan County",268583,131801,136782,99490,64.9371796160418,22.6,79.3214760427875
"Texas","McMullen County",568,300,268,487,91.9917864476386,19.3,91.3732394366197
"Texas","Madison County",13742,7752,5990,5489,81.9457096010202,20.5,76.8301557269684
"Texas","Marion County",9571,4711,4860,4714,75.8803563852355,22,74.6630446139379
"Texas","Martin County",5216,2652,2564,2083,87.6140182429189,21.5,91.9861963190184
"Texas","Mason County",3931,2006,1925,2526,82.1852731591449,20,95.8789112185195
"Texas","Matagorda County",36359,18138,18221,13308,74.819657348963,21.1,83.2393630187849
"Texas","Maverick County",57762,28774,28988,15743,58.9785936606746,18.9,95.6909386794086
"Texas","Medina County",54797,28600,26197,24598,70.9976420847223,20.1,91.6802014708834
"Texas","Menard County",1958,980,978,1039,82.8681424446583,19.6,92.6966292134831
"Texas","Midland County",177108,90321,86787,58800,79.8367346938776,20,86.8086139530682
"Texas","Milam County",25951,12871,13080,11093,78.3467051293609,21.5,86.3242264267273
"Texas","Mills County",4548,2338,2210,2741,88.2159795695002,21.8,94.1072999120492
"Texas","Mitchell County",9075,5664,3411,2513,85.316354954238,20.1,81.9063360881543
"Texas","Montague County",21598,10685,10913,11097,88.5374425520411,23,94.6245022687286
"Texas","Montgomery County",711354,353160,358194,307134,72.2694328859716,21.3,84.9935475164264
"Texas","Moore County",21190,11020,10170,5359,83.1871617839149,20.6,86.4181217555451
"Texas","Morris County",12066,5767,6299,5433,75.3175041413584,22.1,72.1200066302006
"Texas","Motley County",1020,532,488,650,94.1538461538462,20.9,92.156862745098
"Texas","Nacogdoches County",65375,31600,33775,25470,69.0027483313702,23.3,78.1185468451243
"Texas","Navarro County",55635,27564,28071,19829,75.5610469514348,22.6,81.2743776399748
"Texas","Newton County",12039,6039,6000,5749,83.1622890937554,23.4,78.9849655286984
"Texas","Nolan County",14306,7203,7103,5114,79.155260070395,22.1,90.0181741926464
"Texas","Nueces County",352289,174977,177312,121614,55.2576183663065,22.7,90.1805052102109
"Texas","Ochiltree County",9704,4895,4809,3008,90.5252659574468,22.1,93.7345424567189
"Texas","Oldham County",1783,924,859,974,91.8891170431211,22,89.5120583286596
"Texas","Orange County",85722,42610,43112,36328,83.1066945606695,23.4,86.572875107907
"Texas","Palo Pinto County",29747,14605,15142,13333,83.1995799894997,22.9,93.2194843177463
"Texas","Panola County",22838,11526,11312,11437,83.0637404913876,22.7,80.4404939136527
"Texas","Parker County",173494,86728,86766,90802,82.7823175700976,23,93.6602994916251
"Texas","Parmer County",9617,5038,4579,2504,84.7843450479233,20.5,93.0747634397421
"Texas","Pecos County",14623,8366,6257,4233,71.8639262934089,19.5,90.4602338781372
"Texas","Polk County",54186,29119,25067,24285,79.1270331480338,24.1,85.470416712804
"Texas","Potter County",114647,58697,55950,32091,71.6929980368328,22.2,79.5825446806284
"Texas","Presidio County",5795,3013,2782,1994,34.4032096288867,21,91.8895599654875
"Texas","Rains County",12986,6602,6384,6554,86.1916386939274,22.8,91.7218543046358
"Texas","Randall County",148255,73149,75106,66854,79.7469111795854,21.6,90.0637415264241
"Texas","Reagan County",3141,1704,1437,949,84.2992623814542,19.4,89.0480738618274
"Texas","Real County",2854,1400,1454,1958,82.9928498467824,21.6,91.8710581639804
"Texas","Red River County",11678,5727,5951,5796,80.7798481711525,22.1,79.3372152765885
"Texas","Reeves County",11770,6377,5393,3439,68.0430357662111,18.8,92.5233644859813
"Texas","Refugio County",6666,3297,3369,3072,69.4661458333333,20.2,88.6588658865887
"Texas","Roberts County",840,413,427,570,95.9649122807018,21.8,92.6190476190476
"Texas","Robertson County",17267,8419,8848,8154,75.7542310522443,21.5,76.3942781027393
"Texas","Rockwall County",131307,65298,66009,62251,69.9458643234647,20.8,81.9430799576565
"Texas","Runnels County",9868,5063,4805,4056,88.2642998027613,21.6,91.9639237940819
"Texas","Rusk County",53079,27955,25124,21702,79.4120357570731,22.4,79.408052148684
"Texas","Sabine County",10106,5048,5058,5581,89.0879770650421,22.6,88.3831387294676
"Texas","San Augustine County",7833,3859,3974,3747,77.8489458233253,22.4,75.1053236307928
"Texas","San Jacinto County",28936,14393,14543,12789,82.2894675111424,23.4,86.6152889134642
"Texas","San Patricio County",70660,35770,34890,25572,67.7968090098545,21.6,93.4375884517407
"Texas","San Saba County",5845,3283,2562,2703,89.2341842397336,21.5,90.6586826347305
"Texas","Schleicher County",2391,1215,1176,1108,81.7689530685921,20.9,92.5554161438729
"Texas","Scurry County",16212,8466,7746,5720,86.4510489510489,21.6,90.7044164816186
"Texas","Shackelford County",3229,1624,1605,1727,90.6195715112913,22.3,93.7751625890369
"Texas","Shelby County",24179,11991,12188,9948,82.0667470848412,23.6,78.0842880185285
"Texas","Sherman County",2678,1399,1279,872,93.6926605504587,21.2,93.0545182972367
"Texas","Smith County",245209,119005,126204,103815,72.1109666233203,22.2,77.4306815818343
"Texas","Somervell County",9888,5002,4886,5285,85.0141911069063,22,93.6589805825243
"Texas","Starr County",65934,32150,33784,16419,57.7806200133991,20.7,98.4014317347651
"Texas","Stephens County",9343,5108,4235,3761,89.550651422494,22.3,91.8013486032324
"Texas","Sterling County",1397,700,697,629,92.6868044515103,21.3,93.1997136721546
"Texas","Stonewall County",1218,597,621,716,84.3575418994413,22.1,91.1330049261084
"Texas","Sutton County",3221,1640,1581,1400,83.3571428571428,19.7,94.7531822415399
"Texas","Swisher County",6955,3781,3174,2265,81.2362030905077,21.7,85.4205607476636
"Texas","Tarrant County",2182947,1071939,1111008,822680,51.8580736130695,19.6,70.2187455765074
"Texas","Taylor County",146836,72335,74501,55386,74.383418192323,23.1,84.4738347544199
"Texas","Terrell County",687,355,332,405,77.5308641975309,18.4,89.3740902474527
"Texas","Terry County",11547,5990,5557,3419,82.3340157940918,21.9,91.4523252792933
"Texas","Throckmorton County",1526,784,742,900,91.4444444444444,21.9,95.6749672346003
"Texas","Titus County",31357,15503,15854,10208,77.0082288401254,22.1,84.2012947667188
"Texas","Tom Green County",119057,59428,59629,45438,73.5045556582596,22.1,90.3248024055704
"Texas","Travis County",1334961,682645,652316,580285,29.431572417002,21.8,77.2845049405938
"Texas","Trinity County",14228,6915,7313,7374,83.211282885815,24,87.2083216193421
"Texas","Tyler County",20382,11092,9290,9577,86.5197869896627,22.9,84.6285938573251
"Texas","Upshur County",43281,21428,21853,19882,85.1976662307615,23.6,87.3685912987223
"Texas","Upton County",3109,1548,1561,1303,88.1811204911742,20.3,89.1926664522354
"Texas","Uvalde County",24960,12371,12589,9769,66.3527484901218,20.7,94.53125
"Texas","Val Verde County",47720,24791,22929,14578,62.8481273151324,20,94.1471081307628
"Texas","Van Zandt County",64000,31637,32363,27935,87.1702165741901,23.6,93.04375
"Texas","Victoria County",91664,45070,46594,35239,70.9725020573796,21.1,89.1484115901553
"Texas","Walker County",81268,47689,33579,25170,69.5868096940803,21.6,73.694443077226
"Texas","Waller County",63553,31629,31924,27545,61.9967326193502,21.1,69.2335530974148
"Texas","Ward County",10966,5570,5396,3764,82.7577045696068,21,89.4765639248587
"Texas","Washington County",37007,18115,18892,18208,76.9991212653779,20.8,79.6389872186343
"Texas","Webb County",269148,133689,135459,65845,50.7008884501481,20.1,97.3642754172426
"Texas","Wharton County",41739,20663,21076,16452,75.6078288353999,21.4,83.4686983396823
"Texas","Wheeler County",4804,2437,2367,2272,92.1214788732394,23.1,91.3197335553705
"Texas","Wichita County",130180,67427,62753,44497,71.5059442209587,22.2,81.3373790136734
"Texas","Wilbarger County",12522,6251,6271,4463,79.9014116065427,23,83.1336847149018
"Texas","Willacy County",20037,10998,9039,5563,51.3392054646773,19.3,94.5650546488995
"Texas","Williamson County",697191,348489,348702,308163,50.3986526610917,20.1,75.9378706839302
"Texas","Wilson County",54183,27410,26773,27270,76.6189952328566,20.8,93.7378882675378
"Texas","Winkler County",7414,3945,3469,1932,85.1966873706004,20.8,91.4216347450769
"Texas","Wise County",78097,39344,38753,38230,84.710959979074,23.6,93.5772180749581
"Texas","Wood County",47921,24180,23741,24381,84.5781551207908,21.8,91.9888983952756
"Texas","Yoakum County",7468,3874,3594,2393,85.2068533221897,20.7,93.1976432779861
"Texas","Young County",18124,9044,9080,8309,87.8324708147792,22.5,94.1514014566321
"Texas","Zapata County",13736,6908,6828,4871,60.9731061383699,20.3,97.8887594641817
"Texas","Zavala County",9312,4720,4592,3492,42.4398625429553,19.8,95.1567869415807
"Utah","Beaver County",7233,3842,3391,3212,86.5815691158157,22.4,93.7785151389465
"Utah","Box Elder County",62684,32120,30564,28909,79.0515064512782,23.9,94.9476740476039
"Utah","Cache County",142393,71347,71046,60229,65.5116306098391,24.6,92.5501955854571
"Utah","Carbon County",20609,10310,10299,9445,71.1381683430386,25.4,94.206414673201
"Utah","Daggett County",992,569,423,550,80.5454545454545,21.4,95.0604838709677
"Utah","Davis County",373207,189248,183959,166492,60.839559858732,24.1,91.0387532924088
"Utah","Duchesne County",20477,10435,10042,8967,87.152893944463,23.7,90.7359476485813
"Utah","Emery County",10144,5235,4909,5011,86.62941528637,23.8,95.7314668769716
"Utah","Garfield County",5314,2752,2562,2811,78.6552828175027,22.3,92.6044410989838
"Utah","Grand County",9706,4769,4937,5300,43.9056603773585,22.6,88.3474139707398
"Utah","Iron County",64211,32274,31937,27876,77.3819773281676,25.3,92.7193160050459
"Utah","Juab County",13023,6756,6267,6518,87.0052163240258,23.9,95.1547262535514
"Utah","Kane County",8425,4202,4223,4486,73.0494872938029,22.1,94.0296735905044
"Utah","Millard County",13437,6966,6471,6385,87.0477682067345,22.1,93.1085807844013
"Utah","Morgan County",13000,6750,6250,6757,78.4371762616546,21.9,96.9692307692308
"Utah","Piute County",1550,778,772,963,88.681204569055,22.5,95.9354838709677
"Utah","Rich County",2670,1420,1250,1447,83.690393918452,22.6,96.5917602996255
"Utah","Salt Lake County",1185813,600012,585801,509492,43.4854718032864,24.2,86.0639072096528
"Utah","San Juan County",14358,7115,7243,6328,57.0954487989886,24.7,49.756233458699
"Utah","Sanpete County",30277,16094,14183,12943,82.3070385536583,22.9,93.5363477226938
"Utah","Sevier County",22344,11405,10939,10926,87.1865275489658,23.1,95.5245255997136
"Utah","Summit County",42759,21916,20843,25876,41.6718194465914,19.3,94.0246497813326
"Utah","Tooele County",82051,41833,40218,33988,69.0949746969519,26.7,92.3840050700174
"Utah","Uintah County",37747,19098,18649,15831,85.9010801591813,23.4,88.3937796381169
"Utah","Utah County",719174,365222,353952,297944,68.2933705662809,23.7,91.587432248663
"Utah","Wasatch County",37144,19045,18099,18354,62.6293995859213,21.2,94.9278483738962
"Utah","Washington County",202452,100951,101501,97243,75.239348847732,20.7,92.5918242348804
"Utah","Wayne County",2614,1333,1281,1651,74.984857662023,22.6,94.2616679418516
"Utah","Weber County",271926,137792,134134,112017,60.3024540917896,25.1,91.633017806315
"Vermont","Addison County",37720,18888,18832,22396,30.5456331487766,23.3,94.143690349947
"Vermont","Bennington County",37183,18327,18856,20552,37.4513429349942,25.4,94.7422209074039
"Vermont","Caledonia County",30610,15328,15282,16482,42.0276665453222,24.9,95.4393988892519
"Vermont","Chittenden County",169481,83017,86464,96405,21.717753228567,22.5,89.0017170066261
"Vermont","Essex County",6010,3047,2963,3410,55.425219941349,24.3,95.5906821963394
"Vermont","Franklin County",50994,25506,25488,26552,47.0397710153661,23.6,94.718986547437
"Vermont","Grand Isle County",7467,3832,3635,4967,38.1115361385142,22.2,93.2235168072854
"Vermont","Lamoille County",26060,13116,12944,14757,30.5278850714915,22.4,95.6062931696086
"Vermont","Orange County",29943,14973,14970,17536,38.1101733576642,23.6,96.5300738068998
"Vermont","Orleans County",27516,13932,13584,14655,49.3551688843398,21.6,95.6607064980375
"Vermont","Rutland County",60271,30059,30212,33883,45.9994687601452,22.8,96.293408106718
"Vermont","Washington County",60142,29885,30257,35058,26.6044839979463,24.3,95.3842572578232
"Vermont","Windham County",45966,22911,23055,25718,26.9383311299479,24.8,94.3371187399382
"Vermont","Windsor County",58101,28615,29486,34018,30.7425480627903,24.3,95.4475826577856
"Virginia","Accomack County",33239,16342,16897,17144,56.3404106392907,18.8,68.9310749420861
"Virginia","Albemarle County",115676,55548,60128,66740,32.2340425531915,18.7,80.8274836612608
"Virginia","Alleghany County",14595,7170,7425,8277,73.6136281261327,21.4,92.2028091812265
"Virginia","Amelia County",13480,6720,6760,8032,71.9123505976096,20.4,77.5741839762611
"Virginia","Amherst County",31396,15083,16313,17303,67.8610645552794,20,77.1372149318384
"Virginia","Appomattox County",16864,8380,8484,9642,75.1192698610247,21.4,78.824715370019
"Virginia","Arlington County",234162,117701,116461,128362,19.6498963867811,17.3,73.1796790256318
"Virginia","Augusta County",78247,39781,38466,44223,73.3306198132194,20,92.0214193515406
"Virginia","Bath County",4051,2052,1999,2582,76.5298218435321,21,93.7793137496914
"Virginia","Bedford County",81525,40460,41065,50830,74.7924454062561,18.9,88.9530818767249
"Virginia","Bland County",6179,3409,2770,3548,84.4983089064262,20.5,93.6559313804823
"Virginia","Botetourt County",34125,16985,17140,21893,72.1509158178413,19.7,93.6058608058608
"Virginia","Brunswick County",15749,8413,7336,7738,45.528560351512,18.3,43.35513365928
"Virginia","Buchanan County",19087,9864,9223,9327,85.1184732497052,23.4,93.9959134489443
"Virginia","Buckingham County",16978,9450,7528,7915,61.2381554011371,19.8,64.5305689716103
"Virginia","Campbell County",55270,26896,28374,31171,73.8891918770652,20.5,80.7924733128279
"Virginia","Caroline County",32640,16317,16323,17653,53.8775278989407,19.4,67.6439950980392
"Virginia","Carroll County",29239,14600,14639,16160,81.3861386138614,21.9,96.6004309312904
"Virginia","Charles City County",6610,3281,3329,4341,44.1603317208017,18.6,47.0499243570348
"Virginia","Charlotte County",11336,5626,5710,6006,65.984015984016,20.4,70.756880733945
"Virginia","Chesterfield County",383876,185638,198238,209730,44.8338339770181,18.4,66.3894069960091
"Virginia","Clarke County",15466,7665,7801,9782,57.6671437333879,19.3,90.5922669080564
"Virginia","Craig County",4843,2419,2424,3121,82.0890740147389,20.4,97.0472847408631
"Virginia","Culpeper County",54973,27535,27438,28553,61.9374496550275,19.6,79.7136776235607
"Virginia","Cumberland County",9878,4797,5081,5486,60.7911046299672,19.5,66.6734156711885
"Virginia","Dickenson County",13640,6977,6663,7047,80.8996736199801,23.4,97.8958944281525
"Virginia","Dinwiddie County",28343,14064,14279,15589,61.2547308999936,19.6,65.1130790671418
"Virginia","Essex County",10598,5064,5534,6064,53.5125329815303,19.4,57.5108511039819
"Virginia","Fairfax County",1141878,570009,571869,584387,31.1257779519394,15.2,63.2119193118704
"Virginia","Fauquier County",75165,37535,37630,44537,60.2308193187687,19,86.4165502561032
"Virginia","Floyd County",15679,7887,7792,9625,68.0623376623377,20.5,94.9805472287773
"Virginia","Fluvanna County",28462,13201,15261,16678,52.6262141743614,19.4,80.2403204272363
"Virginia","Franklin County",55549,27561,27988,30912,72.2017339544513,20.6,88.8602855136906
"Virginia","Frederick County",95994,48029,47965,52040,63.6375864719447,20.6,88.9065983290622
"Virginia","Giles County",16457,8181,8276,9234,76.9114143383149,21.3,95.7039557635049
"Virginia","Gloucester County",40057,19836,20221,23149,68.7632295131539,20.6,87.6226377412188
"Virginia","Goochland County",27197,13416,13781,19616,58.7326672104405,18.4,82.0605213810347
"Virginia","Grayson County",15285,8041,7244,8104,80.7502467917078,21,91.2266928361138
"Virginia","Greene County",21301,10461,10840,12038,61.7378302043529,20.2,86.0147410919675
"Virginia","Greensville County",11133,7019,4114,4296,45.0651769087523,17.6,37.007096020839
"Virginia","Halifax County",33432,16056,17376,17844,60.1939027123963,19.1,61.8957884661402
"Virginia","Hanover County",114148,56553,57595,73087,62.3489813509927,19.2,84.9283386480709
"Virginia","Henrico County",334760,159366,175394,180642,34.8102877514642,17.5,55.7527781096905
"Virginia","Henry County",49702,24058,25644,25413,66.1078975327588,22.7,73.9487344573659
